1877,1,734,80,43,55,1,1,1
1878,1,734,80,43,55,1,1,1
1879,1,734,80,43,55,1,1,1
1880,1,735,80,43,55,1,1,1
1881,1,735,80,43,55,1,1,1
1882,1,735,80,43,55,1,1,1
1883,1,735,80,43,55,1,1,1
1884,1,735,80,43,55,1,1,1
1885,1,736,80,43,55,1,1,1
1886,1,736,80,43,55,1,1,1
1887,1,736,80,43,55,1,1,1
1888,1,736,80,43,55,1,1,1
1889,1,736,80,43,55,1,1,1
1890,1,737,80,43,55,1,1,1
1891,1,737,80,43,55,1,1,1
1892,1,737,80,43,55,1,1,1
1893,1,737,80,43,55,1,1,1
1894,1,737,80,43,55,1,1,1
1895,1,738,80,43,55,1,1,1
1896,1,739,81,43,54,1,1,1
1897,1,739,81,43,54,1,1,1
1898,1,740,81,43,54,1,1,1
1899,1,741,82,44,54,1,1,1
1900,1,741,82,44,54,1,1,1
1901,1,742,82,44,53,1,1,1
1902,1,742,83,44,53,1,1,1
1903,1,743,83,44,53,1,1,1
1904,1,744,84,45,53,1,1,1
1905,1,744,84,45,53,1,1,1
1906,1,745,84,45,52,1,1,1
1907,1,746,85,45,52,1,1,1
1908,1,746,85,45,52,1,1,1
1909,1,745,84,45,52,1,1,1
1910,1,744,84,45,52,1,1,1
1911,1,744,84,45,52,1,1,1
1912,1,743,83,45,52,1,1,1
1913,1,742,83,45,52,1,1,1
1914,1,742,83,45,52,1,1,1
1915,1,741,82,45,52,1,1,1
1916,1,740,82,45,52,1,1,1
1917,1,740,82,45,52,1,1,1
1918,1,739,81,45,52,1,1,1
1919,1,739,81,45,52,1,1,1
1920,1,738,80,45,52,1,1,1
1921,1,737,80,45,52,1,1,1
1922,1,737,80,45,52,1,1,1
1923,1,736,79,45,52,1,1,1
1924,1,735,79,45,52,1,1,1
1925,1,735,79,45,52,1,1,1
1926,1,734,78,45,52,1,1,1
1927,1,733,78,45,52,1,1,1
1928,1,733,78,45,52,1,1,1
1929,1,732,77,45,52,1,1,1
1930,1,731,77,45,52,1,1,1
1931,1,731,77,45,52,1,1,1
1932,1,730,76,45,52,1,1,1
1933,1,730,76,45,52,1,1,1
1934,1,730,76,45,52,1,1,1
1935,1,730,77,45,52,1,1,1
1935,4,638,227,35,76,1,1,1
1936,1,730,77,45,52,1,1,1
1936,4,639,231,38,77,1,1,1
1937,1,730,77,45,52,1,1,1
1937,4,639,234,41,79,1,1,1
1938,1,730,77,45,52,1,1,1
1938,4,639,238,44,80,1,1,1
1939,1,730,77,45,52,1,1,1
1939,4,639,241,47,81,1,1,1
1940,1,730,77,45,52,1,1,1
1940,4,640,245,50,82,1,1,1
1941,1,730,77,45,52,1,1,1
1941,4,640,248,52,83,1,1,1
1942,1,730,77,45,52,1,1,1
1942,4,640,251,55,84,1,1,1
1943,1,731,78,45,52,1,1,1
1943,4,640,255,58,85,1,1,1
1944,1,731,78,45,52,1,1,1
1944,4,641,258,61,86,1,1,1
1945,1,731,78,45,52,1,1,1
1945,4,641,258,61,86,1,1,1
1946,1,731,78,45,52,1,1,1
1946,4,641,262,63,87,1,1,1
1947,1,731,78,45,52,1,1,1
1947,4,641,266,65,87,1,1,1
1948,1,731,78,45,52,1,1,1
1948,4,641,269,67,87,1,1,1
1949,1,731,78,45,52,1,1,1
1949,4,642,273,68,88,1,1,1
1950,1,731,78,45,52,1,1,1
1950,4,642,277,70,88,1,1,1
1951,1,731,79,45,52,1,1,1
1951,4,642,277,70,88,1,1,1
1952,1,731,79,45,52,1,1,1
1952,4,642,277,71,89,1,1,1
1953,1,731,79,45,52,1,1,1
1953,4,642,277,72,89,1,1,1
1954,1,731,79,45,52,1,1,1
1954,4,642,277,72,89,1,1,1
1955,1,731,79,45,52,1,1,1
1955,4,642,277,73,90,1,1,1
1956,1,731,79,45,52,1,1,1
1956,4,642,277,74,90,1,1,1
1957,1,731,79,45,52,1,1,1
1957,4,642,277,75,90,1,1,1
1958,1,731,80,45,52,1,1,1
1958,4,642,277,75,91,1,1,1
1959,1,731,80,45,52,1,1,1
1959,4,642,277,76,91,1,1,1
1960,1,731,80,45,52,1,1,1
1960,4,642,277,77,92,1,1,1
1961,1,731,80,45,52,1,1,1
1961,4,642,277,78,92,1,1,1
1962,1,731,80,45,52,1,1,1
1962,4,642,277,78,92,1,1,1
1963,1,732,80,45,52,1,1,1
1963,4,642,279,78,91,1,1,1
1964,1,732,80,45,52,1,1,1
1964,4,641,282,78,91,1,1,1
1965,1,733,80,45,52,1,1,1
1965,4,641,285,78,90,1,1,1
1966,1,733,80,45,52,1,1,1
1966,4,641,287,78,90,1,1,1
1967,1,733,80,45,52,1,1,1
1967,4,641,290,78,90,1,1,1
1968,1,734,81,45,52,1,1,1
1968,4,641,290,78,90,1,1,1
1969,1,734,81,45,52,1,1,1
1969,4,637,293,79,92,1,1,1
1970,1,735,81,45,52,1,1,1
1970,4,633,295,80,95,1,1,1
1971,1,735,81,45,52,1,1,1
1971,4,630,298,82,98,1,1,1
1972,1,736,81,45,52,1,1,1
1972,4,626,300,83,101,1,1,1
1973,1,736,81,45,52,1,1,1
1973,4,623,303,85,104,1,1,1
1974,1,736,81,45,52,1,1,1
1974,4,623,303,85,104,1,1,1
1975,1,737,81,45,52,1,1,1
1975,4,619,313,86,104,1,1,1
1976,1,737,81,45,52,1,1,1
1976,4,615,322,87,105,1,1,1
1977,1,738,81,45,52,1,1,1
1977,4,610,332,88,106,1,1,1
1978,1,738,81,45,52,1,1,1
1978,4,606,342,89,106,1,1,1
1979,1,739,81,45,52,1,1,1
1979,4,602,352,90,107,1,1,1
1980,1,739,81,45,52,1,1,1
1980,4,598,361,91,107,1,1,1
1981,1,740,81,45,52,1,1,1
1981,4,598,361,91,107,1,1,1
1982,1,740,81,45,52,1,1,1
1982,4,594,371,94,111,1,1,1
1983,1,741,81,45,52,1,1,1
1983,4,590,381,97,114,1,1,1
1984,1,741,81,45,52,1,1,1
1984,4,586,391,99,118,1,1,1
1985,1,742,81,45,52,1,1,1
1985,4,581,401,102,122,1,1,1
1986,1,742,81,45,52,1,1,1
1986,4,577,411,105,126,1,1,1
1987,1,742,81,45,52,1,1,1
1987,4,577,411,105,126,1,1,1
1988,1,744,82,45,52,1,1,1
1988,4,576,437,107,120,1,1,1
1989,1,746,82,45,52,1,1,1
1989,4,575,464,108,114,1,1,1
1990,1,747,83,45,52,1,1,1
1990,4,574,490,109,108,1,1,1
1991,1,747,83,45,52,1,1,1
1991,4,574,490,109,108,1,1,1
1992,1,748,84,45,52,1,1,1
1992,4,573,513,113,108,1,1,1
1993,1,748,84,45,52,1,1,1
1993,4,572,537,117,107,1,1,1
1994,1,749,85,45,52,1,1,1
1994,4,571,561,121,106,1,1,1
1995,1,749,85,45,52,1,1,1
1995,4,570,584,124,105,1,1,1
1996,1,749,86,45,52,1,1,1
1996,4,569,608,128,104,1,1,1
1997,1,749,86,45,52,1,1,1
1997,4,569,608,128,104,1,1,1
1998,1,754,85,45,52,1,1,1
1998,4,569,608,128,104,1,1,1
1999,1,754,85,45,52,1,1,1
1999,4,559,666,133,52,1,1,1
2000,1,755,85,45,52,1,1,1
2001,1,756,85,45,52,1,1,1
2002,1,757,85,45,52,1,1,1
2003,1,758,85,45,52,1,1,1
2004,1,759,85,45,52,1,1,1
2005,1,760,85,45,52,1,1,1
2006,1,761,86,45,52,1,1,1
2007,1,762,86,45,52,1,1,1
2008,1,762,86,45,52,1,1,1
2009,1,763,86,45,52,1,1,1
2010,1,763,86,45,52,1,1,1
2011,1,764,86,45,52,1,1,1
2012,1,764,87,45,52,1,1,1
2013,1,764,87,45,52,1,1,1
2014,1,764,88,45,52,1,1,1
2015,1,764,88,45,52,1,1,1
2016,1,764,88,45,52,1,1,1
2017,1,765,89,45,52,1,1,1
2018,1,765,89,45,52,1,1,1
2019,1,765,89,45,52,1,1,1
2020,1,765,89,45,52,1,1,1
2021,1,765,90,45,52,1,1,1
2022,1,766,90,45,53,1,1,1
2023,1,766,91,45,53,1,1,1
2024,1,767,91,45,53,1,1,1
2025,1,767,92,45,53,1,1,1
2026,1,768,92,45,53,1,1,1
2027,1,768,93,45,53,1,1,1
2028,1,768,93,45,54,1,1,1
2029,1,768,93,45,54,1,1,1
2030,1,770,95,45,54,1,1,1
2031,1,772,96,45,54,1,1,1
2032,1,774,98,45,54,1,1,1
2033,1,776,100,45,54,1,1,1
2034,1,778,101,45,54,1,1,1
2035,1,780,103,45,54,1,1,1
2036,1,782,105,45,55,1,1,1
2037,1,784,106,45,55,1,1,1
2038,1,784,106,45,55,1,1,1
2039,1,786,109,45,55,1,1,1
2040,1,788,111,46,55,1,1,1
2041,1,790,113,46,55,1,1,1
2042,1,792,116,47,55,1,1,1
2043,1,794,118,47,55,1,1,1
2044,1,796,121,47,55,1,1,1
2045,1,798,123,48,55,1,1,1
2046,1,800,125,48,55,1,1,1
2047,1,801,128,48,55,1,1,1
2048,1,801,128,48,55,1,1,1
2049,1,803,129,49,55,1,1,1
2050,1,805,130,49,55,1,1,1
2051,1,807,131,50,55,1,1,1
2052,1,809,133,50,55,1,1,1
2053,1,811,134,50,55,1,1,1
2054,1,813,135,51,55,1,1,1
2055,1,815,136,51,55,1,1,1
2056,1,815,136,51,55,1,1,1
2057,1,816,136,51,55,1,1,1
2058,1,817,136,52,56,1,1,1
2059,1,818,137,52,56,1,1,1
2060,1,818,137,52,57,1,1,1
2061,1,818,137,52,57,1,1,1
2062,1,815,137,53,57,1,1,1
2063,1,813,137,53,58,1,1,1
2064,1,810,137,53,58,1,1,1
2065,1,807,137,53,59,1,1,1
2066,1,807,137,53,59,1,1,1
2067,1,801,138,54,59,1,1,1
2068,1,795,139,54,60,1,1,1
2069,1,789,141,54,60,1,1,1
2070,1,783,142,55,61,1,1,1
2071,1,783,142,55,61,1,1,1
2072,1,775,141,55,62,1,1,1
2073,1,767,140,55,62,1,1,1
2074,1,759,139,56,63,1,1,1
2075,1,750,137,56,63,1,1,1
2076,1,750,137,56,63,1,1,1
2077,1,742,140,57,64,1,1,1
2078,1,733,142,59,65,1,1,1
2079,1,724,144,60,66,1,1,1
2080,1,724,144,60,66,1,1,1
2081,1,722,146,62,68,1,1,1
2082,1,720,148,64,69,1,1,1
2083,1,720,148,64,69,1,1,1
2084,1,717,158,61,68,1,1,1
2085,1,717,158,61,68,1,1,1
2086,1,715,163,60,64,1,1,1
2087,1,713,170,65,69,1,1,1
2088,1,711,177,70,74,1,1,1
2089,1,711,177,70,74,1,1,1
2090,1,713,187,72,75,1,1,1
2091,1,716,197,74,76,1,1,1
2092,1,716,197,74,76,1,1,1
2093,1,722,207,75,77,1,1,1
2094,1,728,218,77,79,1,1,1
2095,1,728,218,77,79,1,1,1
2096,1,727,222,79,80,1,1,1
2097,1,727,222,79,80,1,1,1
2098,1,732,237,81,82,1,1,1
2099,1,732,237,81,82,1,1,1
2100,1,730,247,84,84,1,1,1
2101,1,730,247,84,84,1,1,1
2102,1,723,258,87,83,1,1,1
2103,1,716,269,90,82,1,1,1
2104,1,716,269,90,82,1,1,1
2105,1,705,282,92,86,1,1,1
2106,1,705,286,94,81,1,1,1
2107,1,685,320,98,80,1,1,1
2108,1,685,320,98,80,1,1,1
2109,1,654,357,100,80,1,1,1
2110,1,654,357,100,80,1,1,1
2111,1,638,374,101,80,1,1,1
2112,1,621,391,102,81,1,1,1
2113,1,621,391,102,81,1,1,1
2114,1,581,413,113,87,1,1,1
2115,1,581,413,113,87,1,1,1
2116,1,569,415,117,94,1,1,1
2117,1,569,415,117,94,1,1,1
2118,1,553,442,119,93,1,1,1
2119,1,536,482,124,90,1,1,1
2120,1,536,482,124,90,1,1,1
2121,1,535,483,126,89,1,1,1
2122,1,529,499,128,87,1,1,1
2123,1,513,551,132,84,1,1,1
2124,1,513,551,132,84,1,1,1
2125,1,509,591,134,83,1,1,1
2126,1,505,592,137,81,1,1,1
2127,1,501,616,139,80,1,1,1
2627,2,789,123,22,57,1,1,1
2628,2,788,122,24,57,1,1,1
2629,2,787,121,26,56,1,1,1
2630,2,786,119,28,56,1,1,1
2631,2,785,118,30,55,1,1,1
2632,2,784,117,32,55,1,1,1
2633,2,783,116,34,54,1,1,1
2634,2,783,116,34,54,1,1,1
2635,2,781,115,35,54,1,1,1
2636,2,779,113,37,53,1,1,1
2637,2,777,112,38,53,1,1,1
2638,2,775,111,39,52,1,1,1
2639,2,772,110,40,52,1,1,1
2640,2,770,109,42,51,1,1,1
2641,2,770,109,42,51,1,1,1
2642,2,770,109,42,51,1,1,1
2643,2,759,109,37,51,1,1,1
2787,3,643,69,20,38,1,1,1
2788,3,643,69,20,38,1,1,1
2789,3,643,69,20,38,1,1,1
2790,3,643,69,20,38,1,1,1
2791,3,641,68,20,38,1,1,1
2844,4,683,86,21,46,1,1,1
2845,4,678,85,23,46,1,1,1
2846,4,674,84,24,46,1,1,1
2847,4,670,83,25,46,1,1,1
2848,4,666,82,27,46,1,1,1
2849,4,666,82,27,46,1,1,1
2850,4,663,82,27,45,1,1,1
2851,4,660,81,26,44,1,1,1
2852,4,660,81,26,44,1,1,1
2853,4,660,81,26,44,1,1,1
2854,4,660,81,26,44,1,1,1
2855,4,660,81,26,44,1,1,1
2856,4,638,78,25,41,1,1,1
2913,4,641,37,21,38,1,1,1
2914,4,642,37,22,38,1,1,1
2915,4,643,36,23,38,1,1,1
2916,4,644,36,24,38,1,1,1
2917,4,645,36,25,38,1,1,1
2918,4,647,36,27,38,1,1,1
2919,4,647,36,27,38,1,1,1
2920,4,647,36,27,39,1,1,1
2921,4,647,36,27,39,1,1,1
2922,4,647,36,27,39,1,1,1
2923,4,648,37,27,39,1,1,1
2924,4,648,37,27,39,1,1,1
2925,4,648,37,27,39,1,1,1
2926,4,648,37,27,38,1,1,1
2927,4,648,37,26,37,1,1,1
2928,4,648,37,25,37,1,1,1
2929,4,648,37,25,36,1,1,1
2930,4,648,37,24,35,1,1,1
2931,4,648,37,24,34,1,1,1
2932,4,648,37,24,34,1,1,1
2933,4,647,37,24,33,1,1,1
2934,4,647,38,24,33,1,1,1
2935,4,647,38,24,32,1,1,1
2936,4,646,38,24,31,1,1,1
2937,4,646,39,24,30,1,1,1
2938,4,645,39,24,29,1,1,1
2939,4,645,39,24,29,1,1,1
2940,4,645,39,24,29,1,1,1
2941,4,645,39,24,29,1,1,1
2942,4,645,40,24,29,1,1,1
2943,4,645,40,24,29,1,1,1
2944,4,644,40,24,29,1,1,1
2945,4,644,40,24,29,1,1,1
2946,4,644,40,24,29,1,1,1
2947,4,644,40,24,29,1,1,1
2948,4,644,40,24,29,1,1,1
2949,4,643,40,24,29,1,1,1
2950,4,643,40,24,29,1,1,1
2951,4,643,40,24,29,1,1,1
2952,4,643,40,24,29,1,1,1
2953,4,643,40,24,29,1,1,1
2954,4,642,40,24,29,1,1,1
2955,4,642,40,24,29,1,1,1
2956,4,642,40,24,29,1,1,1
2957,4,642,40,24,29,1,1,1
2958,4,642,40,24,30,1,1,1
2959,4,642,40,24,30,1,1,1
2960,4,642,40,24,30,1,1,1
2961,4,642,40,24,30,1,1,1
2962,4,642,40,24,30,1,1,1
2963,4,642,40,24,30,1,1,1
2964,4,642,40,24,30,1,1,1
2965,4,642,40,24,30,1,1,1
2966,4,642,40,24,31,1,1,1
2967,4,642,40,24,31,1,1,1
2968,4,642,40,24,31,1,1,1
2969,4,642,40,24,31,1,1,1
2970,4,642,40,24,31,1,1,1
2971,4,643,40,24,31,1,1,1
2972,4,643,40,24,31,1,1,1
2973,4,643,40,24,31,1,1,1
2974,4,643,40,24,31,1,1,1
2975,4,643,40,24,31,1,1,1
2976,4,642,40,24,32,1,1,1
2977,4,642,39,24,32,1,1,1
2978,4,642,39,24,32,1,1,1
2979,4,642,39,24,32,1,1,1
2980,4,642,39,24,32,1,1,1
2981,4,642,39,24,32,1,1,1
2982,4,642,39,24,32,1,1,1
2983,4,642,38,24,32,1,1,1
2984,4,642,38,24,33,1,1,1
2985,4,642,38,24,33,1,1,1
2986,4,644,39,24,33,1,1,1
2987,4,646,39,24,33,1,1,1
2988,4,648,39,24,33,1,1,1
2989,4,650,39,24,33,1,1,1
2990,4,650,39,24,33,1,1,1
2991,4,652,39,23,33,1,1,1
2992,4,654,40,22,34,1,1,1
2993,4,656,40,21,34,1,1,1
2994,4,658,40,20,35,1,1,1
2995,4,660,40,19,35,1,1,1
2996,4,662,40,18,35,1,1,1
2997,4,662,40,18,35,1,1,1
2998,4,662,40,18,35,1,1,1
2999,4,668,40,12,35,1,1,1
3053,3,639,76,15,38,1,1,1
3054,3,641,73,26,42,1,1,1
3055,3,641,73,26,42,1,1,1
3055,4,667,39,12,35,1,1,1
3056,3,645,73,27,42,1,1,1
3056,4,667,39,12,35,1,1,1
3057,3,649,74,28,42,1,1,1
3057,4,666,39,13,35,1,1,1
3058,3,653,75,29,42,1,1,1
3058,4,666,39,14,35,1,1,1
3059,3,658,75,30,42,1,1,1
3059,4,665,39,15,35,1,1,1
3060,3,662,76,31,43,1,1,1
3060,4,665,39,16,35,1,1,1
3061,3,666,77,32,43,1,1,1
3061,4,664,39,16,35,1,1,1
3062,3,670,77,33,43,1,1,1
3062,4,664,39,17,35,1,1,1
3063,3,675,78,34,43,1,1,1
3063,4,663,39,18,35,1,1,1
3064,3,679,79,35,43,1,1,1
3064,4,663,39,19,35,1,1,1
3065,3,679,79,35,43,1,1,1
3065,4,662,39,20,35,1,1,1
3066,3,681,79,37,44,1,1,1
3066,4,662,39,20,35,1,1,1
3067,3,684,79,38,44,1,1,1
3067,4,661,39,21,35,1,1,1
3068,3,684,79,38,44,1,1,1
3068,4,661,39,21,35,1,1,1
3069,3,687,80,38,44,1,1,1
3069,4,661,39,22,35,1,1,1
3070,3,689,81,38,44,1,1,1
3070,4,661,39,22,35,1,1,1
3071,3,692,83,39,45,1,1,1
3071,4,661,39,22,35,1,1,1
3072,3,695,84,39,45,1,1,1
3072,4,661,39,23,35,1,1,1
3073,3,697,85,39,45,1,1,1
3073,4,661,39,23,35,1,1,1
3074,3,697,85,39,45,1,1,1
3074,4,661,39,24,35,1,1,1
3075,3,699,87,39,45,1,1,1
3075,4,661,39,24,35,1,1,1
3076,3,702,88,39,45,1,1,1
3076,4,661,39,24,35,1,1,1
3077,3,704,89,40,46,1,1,1
3077,4,661,39,25,35,1,1,1
3078,3,706,91,40,46,1,1,1
3078,4,661,39,25,35,1,1,1
3079,3,708,92,40,46,1,1,1
3079,4,661,39,26,35,1,1,1
3080,3,710,93,40,46,1,1,1
3080,4,661,39,26,35,1,1,1
3081,3,710,93,40,46,1,1,1
3081,4,661,39,26,35,1,1,1
3082,3,713,96,41,47,1,1,1
3082,4,662,39,26,36,1,1,1
3083,3,716,98,42,48,1,1,1
3083,4,662,39,26,36,1,1,1
3084,3,719,101,43,49,1,1,1
3084,4,663,39,26,36,1,1,1
3085,3,722,104,43,50,1,1,1
3085,4,663,39,26,36,1,1,1
3086,3,725,106,44,51,1,1,1
3086,4,664,38,26,36,1,1,1
3087,3,728,109,45,52,1,1,1
3087,4,664,38,26,37,1,1,1
3088,3,728,109,45,52,1,1,1
3088,4,665,38,26,37,1,1,1
3089,3,734,111,46,54,1,1,1
3089,4,665,38,26,37,1,1,1
3090,3,739,112,46,55,1,1,1
3090,4,666,38,26,37,1,1,1
3091,3,745,114,47,56,1,1,1
3091,4,666,38,26,37,1,1,1
3092,3,750,115,48,57,1,1,1
3092,4,667,37,26,37,1,1,1
3093,3,750,115,48,57,1,1,1
3093,4,667,37,26,38,1,1,1
3094,3,753,115,49,58,1,1,1
3094,4,668,37,26,38,1,1,1
3095,3,756,115,50,60,1,1,1
3095,4,668,37,26,38,1,1,1
3096,3,756,115,50,60,1,1,1
3096,4,668,37,26,38,1,1,1
3097,3,756,118,50,60,1,1,1
3097,4,669,37,26,38,1,1,1
3098,3,757,122,51,60,1,1,1
3098,4,669,37,26,38,1,1,1
3099,3,757,125,51,60,1,1,1
3099,4,669,38,26,38,1,1,1
3100,3,757,129,52,60,1,1,1
3100,4,669,38,26,38,1,1,1
3101,3,757,129,52,60,1,1,1
3101,4,670,38,26,38,1,1,1
3102,3,753,133,54,62,1,1,1
3102,4,670,38,26,38,1,1,1
3103,3,749,137,56,64,1,1,1
3103,4,670,38,26,38,1,1,1
3104,3,745,142,58,65,1,1,1
3104,4,671,39,26,38,1,1,1
3105,3,745,142,58,65,1,1,1
3105,4,671,39,26,38,1,1,1
3106,3,742,144,59,66,1,1,1
3106,4,671,39,26,38,1,1,1
3107,3,740,147,60,67,1,1,1
3107,4,672,39,26,38,1,1,1
3108,3,737,149,61,68,1,1,1
3108,4,672,40,26,38,1,1,1
3109,3,737,149,61,68,1,1,1
3109,4,672,40,26,38,1,1,1
3110,3,738,152,62,69,1,1,1
3110,4,672,40,26,38,1,1,1
3111,3,739,154,63,69,1,1,1
3111,4,673,40,26,38,1,1,1
3112,3,740,157,64,70,1,1,1
3112,4,673,40,26,38,1,1,1
3113,3,740,157,64,70,1,1,1
3113,4,673,40,26,38,1,1,1
3114,3,743,162,65,72,1,1,1
3114,4,673,40,26,38,1,1,1
3115,3,745,167,66,74,1,1,1
3115,4,673,40,26,38,1,1,1
3115,5,640,79,24,51,1,1,1
3116,3,747,173,66,75,1,1,1
3116,4,673,40,26,37,1,1,1
3116,5,641,80,29,51,1,1,1
3117,3,750,178,67,77,1,1,1
3117,4,673,40,26,37,1,1,1
3117,5,642,80,34,51,1,1,1
3118,3,750,178,67,77,1,1,1
3118,4,674,40,26,37,1,1,1
3118,5,642,80,34,51,1,1,1
3119,3,753,185,70,79,1,1,1
3119,4,674,39,26,37,1,1,1
3119,5,650,84,33,50,1,1,1
3120,3,755,191,73,81,1,1,1
3120,4,674,39,26,37,1,1,1
3120,5,659,87,32,50,1,1,1
3121,3,755,191,73,81,1,1,1
3121,4,674,39,26,37,1,1,1
3121,5,659,87,32,50,1,1,1
3122,3,755,200,74,83,1,1,1
3122,4,674,39,26,37,1,1,1
3122,5,670,89,34,50,1,1,1
3123,3,754,208,75,85,1,1,1
3123,4,674,39,26,37,1,1,1
3123,5,681,91,36,49,1,1,1
3124,3,753,217,77,87,1,1,1
3124,4,674,39,26,37,1,1,1
3124,5,692,93,37,49,1,1,1
3125,3,753,217,77,87,1,1,1
3125,4,674,38,26,37,1,1,1
3125,5,692,93,37,49,1,1,1
3126,3,749,219,78,89,1,1,1
3126,4,674,38,26,38,1,1,1
3126,5,697,95,39,49,1,1,1
3127,3,746,221,80,91,1,1,1
3127,4,674,38,26,38,1,1,1
3127,5,702,97,42,49,1,1,1
3128,3,746,221,80,91,1,1,1
3128,4,674,38,26,38,1,1,1
3128,5,702,97,42,49,1,1,1
3129,3,739,228,81,94,1,1,1
3129,4,674,38,26,38,1,1,1
3129,5,704,98,42,49,1,1,1
3130,3,731,235,82,97,1,1,1
3130,4,674,38,26,38,1,1,1
3130,5,705,100,42,49,1,1,1
3131,3,724,242,83,100,1,1,1
3131,4,674,38,26,38,1,1,1
3131,5,707,101,42,49,1,1,1
3132,3,716,248,84,103,1,1,1
3132,4,674,38,26,38,1,1,1
3132,5,708,103,43,50,1,1,1
3133,3,709,255,85,107,1,1,1
3133,4,674,38,26,38,1,1,1
3133,5,708,103,43,50,1,1,1
3134,3,702,262,86,110,1,1,1
3134,4,674,38,26,38,1,1,1
3134,5,709,104,43,50,1,1,1
3135,3,694,269,87,113,1,1,1
3135,4,674,38,26,38,1,1,1
3135,5,709,105,43,50,1,1,1
3136,3,687,275,88,116,1,1,1
3136,4,674,38,26,38,1,1,1
3136,5,709,106,44,50,1,1,1
3137,3,687,275,88,116,1,1,1
3137,4,674,38,26,38,1,1,1
3137,5,709,106,44,50,1,1,1
3138,3,680,288,92,117,1,1,1
3138,4,674,38,26,38,1,1,1
3138,5,710,110,44,51,1,1,1
3139,3,673,300,96,119,1,1,1
3139,4,674,38,26,38,1,1,1
3139,5,711,114,44,51,1,1,1
3140,3,667,313,101,120,1,1,1
3140,4,673,38,26,38,1,1,1
3140,5,712,118,45,51,1,1,1
3141,3,660,325,105,121,1,1,1
3141,4,673,38,26,38,1,1,1
3141,5,713,122,45,51,1,1,1
3142,3,660,325,105,121,1,1,1
3142,4,673,38,26,38,1,1,1
3142,5,713,122,45,51,1,1,1
3143,3,656,346,109,123,1,1,1
3143,4,673,38,26,38,1,1,1
3143,5,714,123,45,52,1,1,1
3144,3,652,367,113,124,1,1,1
3144,4,673,38,26,38,1,1,1
3144,5,714,124,46,52,1,1,1
3145,3,647,388,117,125,1,1,1
3145,4,673,38,26,38,1,1,1
3145,5,715,125,46,52,1,1,1
3146,3,643,409,121,127,1,1,1
3146,4,673,38,26,38,1,1,1
3146,5,715,125,46,52,1,1,1
3147,3,643,409,121,127,1,1,1
3147,4,673,38,26,38,1,1,1
3147,5,715,125,46,52,1,1,1
3148,3,637,463,129,125,1,1,1
3148,4,673,38,26,38,1,1,1
3148,5,720,130,47,52,1,1,1
3149,3,631,518,138,124,1,1,1
3149,4,673,38,26,38,1,1,1
3149,5,726,134,48,52,1,1,1
3150,3,631,518,138,124,1,1,1
3150,4,673,38,26,38,1,1,1
3150,5,726,134,48,52,1,1,1
3150,6,644,55,28,38,1,1,1
3151,3,626,544,142,123,1,1,1
3151,4,673,38,26,38,1,1,1
3151,5,726,137,49,52,1,1,1
3151,6,648,55,29,38,1,1,1
3152,3,621,571,146,122,1,1,1
3152,4,677,39,20,39,1,1,1
3152,5,726,141,50,52,1,1,1
3152,6,651,56,30,38,1,1,1
